Time,Dist4_8,Dist12_0,Dist16_0,Dist20_0
0.5795227,0.5814857,0.9954391,0.9295832,0.7991331
0.5934737,0.5814857,0.9954391,0.9295832,0.7991331
0.6067892,0.5814857,0.9954391,0.9295832,0.7991331
0.6215131,0.5814857,0.9954391,0.9295832,0.7991331
0.635653,0.5814857,0.9954391,0.9295832,0.7991331
0.6493542,0.5814857,0.9954391,0.9295832,0.7991331
0.6631538,0.5814857,0.9954391,0.9295832,0.7991331
0.6797843,0.5814857,0.9954391,0.9295832,0.7991331
0.6916117,0.5814857,0.9954391,0.9295832,0.7991331
0.9693264,0.5814857,0.9954391,0.9295832,0.7991331
1.168958,0.5814857,0.9954391,0.9295832,0.7991331
1.255365,0.5814857,0.9954391,0.9295832,0.7991331
1.321838,0.5814857,0.9954391,0.9295832,0.7991331
1.390424,0.5814857,0.9954391,0.9295832,0.7991331
1.444565,0.5814857,0.9954391,0.9295832,0.7991331
1.46974,0.5814857,0.9954391,0.9295832,0.7991331
1.493987,0.5814857,0.9954391,0.9295832,0.7991331
1.505594,0.5814857,0.9954391,0.9295832,0.7991331
1.519401,0.5814857,0.9954391,0.9295832,0.7991331
1.533969,0.5814857,0.9954391,0.9295832,0.7991331
1.548715,0.5814857,0.9954391,0.9295832,0.7991331
1.562534,0.5814857,0.9954391,0.9295832,0.7991331
1.575101,0.5814857,0.9954391,0.9295832,0.7991331
1.589175,0.5814857,0.9954391,0.9295832,0.7991331
1.603776,0.5814857,0.9954391,0.9295832,0.7991331
1.617623,0.5814857,0.9954391,0.9295832,0.7991331
1.631354,0.5814857,0.9954391,0.9295832,0.7991331
1.646769,0.5814857,0.9954391,0.9295832,0.7991331
1.660061,0.5814857,0.9954391,0.9295832,0.7991331
1.674945,0.5814857,0.9954391,0.9295832,0.7991331
1.688115,0.5814857,0.9954391,0.9295832,0.7991331
1.702548,0.5814857,0.9954391,0.9295832,0.7991331
1.715722,0.5814857,0.9954391,0.9295832,0.7991331
1.729316,0.5814857,0.9954391,0.9295832,0.7991331
1.74253,0.5814857,0.9954391,0.9295832,0.7991331
1.757409,0.5814857,0.9954391,0.9295832,0.7991331
1.77156,0.5814857,0.9954391,0.9295832,0.7991331
1.784835,0.5814857,0.9954391,0.9295832,0.7991331
1.799056,0.5814857,0.9954391,0.9295832,0.7991331
1.81291,0.5814857,0.9954391,0.9295832,0.7991331
1.826789,0.5814857,0.9954391,0.9295832,0.7991331
1.841307,0.5814857,0.9954391,0.9295832,0.7991331
1.856298,0.5814857,0.9954391,0.9295832,0.7991331
1.869562,0.5814857,0.9954391,0.9295832,0.7991331
1.88323,0.5814857,0.9954391,0.9295832,0.7991331
1.898806,0.5814857,0.9954391,0.9295832,0.7991331
1.91051,0.5814857,0.9954391,0.9295832,0.7991331
1.924977,0.5814857,0.9954391,0.9295832,0.7991331
1.939165,0.10456,0.1843231,0.1759687,0.1561834
2.127834,0.1054533,0.1844719,0.175905,0.1560815
2.169761,0.1064928,0.1845738,0.176046,0.1561829
2.18344,0.1067008,0.1845945,0.1760716,0.1561997
2.19297,0.1069224,0.1846086,0.1760886,0.1562157
2.209221,0.1071719,0.1846247,0.1761057,0.1562312
2.219481,0.107172,0.1846247,0.1761057,0.1562312
2.23351,0.1072166,0.1846353,0.1761092,0.1562333
2.246163,0.1072613,0.1846465,0.1761119,0.1562343
2.261534,0.1072467,0.1846323,0.1761017,0.1562316
2.274861,0.1072466,0.1846323,0.1761017,0.1562316
2.288007,0.1072389,0.1846131,0.1760949,0.1562358
2.302298,0.1072308,0.1845925,0.1760875,0.1562402
2.315434,0.1072227,0.1845709,0.1760794,0.156245
2.326911,0.1072561,0.1845665,0.1760877,0.1562598
2.340017,0.1072946,0.1845635,0.1760977,0.1562759
2.356391,0.1072946,0.1845636,0.1760977,0.156276
2.367893,0.1073413,0.1845625,0.1761042,0.1562888
2.380979,0.1073902,0.1845623,0.1761109,0.1563019
2.394559,0.1074447,0.184563,0.1761072,0.1563063
2.408516,0.1075021,0.1845638,0.176103,0.1563103
2.422498,0.1075334,0.1845572,0.176091,0.1563037
2.43593,0.1075609,0.184547,0.1760749,0.1562932
2.449279,0.1075832,0.1845345,0.1760548,0.1562788
2.464329,0.1075952,0.1845256,0.1760351,0.1562693
2.477287,0.1076003,0.1845162,0.1760136,0.1562584
2.4928,0.1075942,0.1845085,0.1760048,0.1562561
2.505449,0.107577,0.1844982,0.175996,0.1562554
2.519126,0.1076334,0.1845147,0.1760197,0.1562763
2.533864,0.107698,0.1845333,0.1760461,0.1562987
2.545513,0.1077724,0.1845531,0.1760737,0.1563215
2.560926,0.1078671,0.1845565,0.1760826,0.1563239
2.574198,0.1079807,0.1845606,0.1760937,0.1563283
2.588788,0.1081122,0.1845665,0.1761022,0.156329
2.60289,0.10826,0.1845732,0.1761117,0.1563302
2.617539,0.1084226,0.1845805,0.1761221,0.156331
2.631134,0.1085998,0.1845861,0.176138,0.1563351
2.643991,0.1087897,0.1845926,0.1761565,0.1563395
2.657147,0.1089497,0.1845974,0.1761707,0.156344
2.671353,0.1091119,0.1846025,0.176184,0.1563484
2.685795,0.109264,0.1846068,0.1761929,0.1563447
2.699677,0.1094135,0.1846108,0.1761997,0.1563383
2.71257,0.1095608,0.1846144,0.1762042,0.1563297
2.726909,0.1097633,0.1846165,0.1761944,0.1563082
2.740577,0.1099775,0.1846179,0.1761807,0.1562834
2.755377,0.1102019,0.184624,0.1761749,0.1562695
2.770437,0.1104384,0.184631,0.1761695,0.1562563
2.782735,0.1106862,0.1846397,0.1761646,0.1562436
2.797549,0.110811,0.1846361,0.1761465,0.1562115
2.810219,0.1109202,0.1846317,0.1761281,0.1561773
2.824477,0.110873,0.1846042,0.1760758,0.1561069
2.839768,0.110762,0.1845672,0.1760089,0.1560216
2.853274,0.1104946,0.1844921,0.1759107,0.1559065
2.867573,0.110158,0.1844007,0.1757946,0.1557745
2.879788,0.1097711,0.1842946,0.1756639,0.1556288
2.894945,0.1094377,0.184186,0.1755715,0.1555359
2.908098,0.1090949,0.1840705,0.1754796,0.155441
2.924984,0.1085351,0.1839698,0.1754082,0.1553721
2.936332,0.1079144,0.1838719,0.1753403,0.1553077
2.949691,0.1072379,0.1837775,0.1752744,0.1552462
2.965359,0.1064414,0.1836898,0.1752092,0.1552103
2.979626,0.105585,0.1836041,0.1751445,0.1551739
2.992378,0.1049719,0.1835388,0.1750963,0.1551415
3.006629,0.1043528,0.183475,0.1750471,0.1551018
3.021671,0.1041214,0.1834689,0.1750239,0.1550599
3.035004,0.1039254,0.1834679,0.1749969,0.1550387
3.047708,0.1037709,0.1834693,0.1749703,0.1550354
3.063203,0.1037158,0.1834739,0.1749688,0.1550433
3.075482,0.1037089,0.1834854,0.1749859,0.1550569
3.089677,0.1035749,0.1834893,0.1749836,0.1550228
3.104211,0.1034446,0.1834937,0.1749822,0.1549817
3.117412,0.1033143,0.1834975,0.1749802,0.1549345
3.131826,0.1028172,0.1835175,0.174998,0.1549143
3.145962,0.1022603,0.183539,0.1750158,0.1548868
3.160157,0.1015446,0.1835414,0.1750352,0.1548711
3.174473,0.1008031,0.1835411,0.175054,0.154851
3.189235,0.1001046,0.1835347,0.1750679,0.1548461
3.202022,0.09938667,0.1835267,0.1750803,0.1548413
3.21528,0.09864852,0.1835178,0.1750915,0.1548365
3.229203,0.09798341,0.1835024,0.1750923,0.1548277
3.244174,0.09730631,0.1834884,0.1750925,0.1548191
3.257084,0.09659284,0.1834373,0.1750835,0.1548151
3.271533,0.09586697,0.1833649,0.1750626,0.1548123
3.285109,0.09511774,0.1832735,0.1750351,0.1548025
3.299913,0.09427667,0.1831286,0.1749653,0.1547768
3.312827,0.0934051,0.1829643,0.1748804,0.1547461
3.326486,0.09272605,0.1828017,0.1747981,0.1547248
3.342642,0.09206247,0.1826297,0.1747114,0.1547054
3.354842,0.09168295,0.1824999,0.1746486,0.1546909
3.370666,0.091377,0.1823743,0.1745893,0.1546769
3.38301,0.09121548,0.1823072,0.1745607,0.1546702
3.397881,0.09108217,0.182234,0.1745306,0.1546798
3.410912,0.09098228,0.1821673,0.1745053,0.1546908
3.42479,0.09091507,0.1821467,0.1745175,0.1547158
3.439983,0.09089093,0.1821315,0.1745331,0.1547406
3.452798,0.09090419,0.1821188,0.1745497,0.1547647
3.466994,0.09100562,0.1821597,0.1745648,0.1547718
3.480137,0.09115951,0.1822267,0.1745879,0.1547783
3.494203,0.091396,0.1823424,0.1746237,0.1547792
3.508874,0.09167098,0.1824782,0.1746673,0.1547796
3.522586,0.09193867,0.182582,0.174706,0.1547834
3.536682,0.09222292,0.1826815,0.1747447,0.1547941
3.549146,0.09251782,0.1827764,0.1747822,0.1548077
3.564648,0.09300329,0.1828195,0.1748114,0.1548196
3.577732,0.093504,0.1828561,0.1748388,0.1548312
3.592631,0.09391747,0.182881,0.1748878,0.1548538
3.60755,0.09430508,0.1829138,0.1749361,0.1548856
3.620357,0.09466687,0.1829559,0.1749981,0.1549265
3.63596,0.09502979,0.1832018,0.1752222,0.1550701
3.647622,0.09543039,0.1834899,0.1754976,0.1552328
3.663246,0.09568331,0.1838997,0.175854,0.1554646
3.675321,0.09589675,0.1842965,0.1761737,0.1556635
3.688693,0.09598273,0.1846868,0.176393,0.1557627
3.703998,0.0960388,0.1850454,0.1765781,0.1558415
3.716726,0.09608492,0.1853714,0.176737,0.1559064
3.730794,0.09578463,0.1854598,0.1766645,0.1557858
3.744298,0.09552915,0.1855551,0.1766025,0.1556754
3.760563,0.09497424,0.1855016,0.1764258,0.1555173
3.772875,0.09415279,0.1854417,0.1762692,0.1552701
3.787017,0.09316925,0.185372,0.176086,0.1549231
3.801761,0.09250776,0.1852645,0.175871,0.1546038
3.815904,0.09192517,0.1851408,0.1756219,0.1542613
3.828273,0.09150009,0.1849891,0.1753703,0.1539583
3.843039,0.09111037,0.1848292,0.1751074,0.1536504
3.857528,0.09090867,0.1846761,0.1748705,0.153379
3.872299,0.09072072,0.1845062,0.1746372,0.1531074
3.884738,0.09053946,0.1843209,0.1744066,0.1528324
3.898468,0.09007528,0.1840628,0.1741351,0.1526104
3.911841,0.08958838,0.1837792,0.1738583,0.1523856
3.926531,0.08834124,0.1834801,0.1736056,0.1522381
3.941162,0.08682573,0.1831729,0.173351,0.1520857
3.954258,0.0851149,0.1828579,0.1730905,0.1519249
3.968219,0.08338928,0.181909,0.1722118,0.1515
3.981824,0.08167531,0.1808532,0.1712261,0.1510321
3.995304,0.07974058,0.1789628,0.1692985,0.1499393
4.010668,0.07777658,0.1769133,0.1671859,0.1486859
4.025449,0.07699828,0.1754499,0.1655389,0.1474814
4.038395,0.07624468,0.1739703,0.1638732,0.1462466
4.050676,0.07562323,0.1724621,0.1621769,0.1449898
4.065519,0.0760233,0.1726059,0.1622014,0.1445672
4.079156,0.07650896,0.172586,0.1620519,0.1440834
4.093217,0.07742127,0.1730552,0.1624073,0.1440367
4.108494,0.07834046,0.1733931,0.1626071,0.1441625
4.121734,0.07932366,0.1736379,0.162955,0.1443661
4.13583,0.0797298,0.1741747,0.1633951,0.1442901
4.148928,0.08011263,0.1749198,0.1639005,0.1442383
4.163184,0.08012479,0.1755891,0.1644903,0.1445013
4.178234,0.08010978,0.1762479,0.1650462,0.1447183
4.191871,0.07981034,0.1767064,0.1654795,0.144973
4.205791,0.07939323,0.1771156,0.1658722,0.1451966
4.218561,0.07887375,0.1774872,0.1662352,0.1453995
4.234652,0.07780242,0.1776109,0.1663627,0.1454738
4.246506,0.07656503,0.1777149,0.1665005,0.1455439
4.260707,0.07555234,0.1777624,0.1665882,0.1455616
4.275767,0.07455492,0.1777991,0.166679,0.1455773
4.288593,0.07356073,0.1778287,0.1667714,0.1455914
4.303988,0.07269064,0.1777619,0.1667379,0.1454911
4.316168,0.07183585,0.1776953,0.1667018,0.1453826
4.330302,0.07152631,0.1776471,0.1666459,0.1452172
4.345204,0.07125516,0.1775924,0.1665753,0.1450342
4.359529,0.07111692,0.1775534,0.166515,0.1448541
4.373499,0.07100475,0.1775122,0.1664493,0.1446668
4.38621,0.0709105,0.1774689,0.1663703,0.144476
4.400856,0.0708416,0.1774558,0.1663106,0.1443224
4.414145,0.07076063,0.1774478,0.1662455,0.1441784
4.428671,0.07042658,0.1772982,0.1661187,0.1441786
4.445071,0.07004565,0.1771025,0.1659776,0.1442031
4.457001,0.06963331,0.176866,0.1658267,0.1442461
4.470639,0.06894407,0.1759964,0.1654045,0.1442779
4.484075,0.06817465,0.1749227,0.1648865,0.1443002
4.498548,0.0648938,0.1722853,0.1632445,0.1440484
4.512214,0.06091781,0.1693385,0.161233,0.1436518
4.525586,0.0566435,0.1672931,0.1595048,0.1430951
4.540339,0.05233522,0.1652999,0.1577668,0.142533
4.553237,0.04814845,0.1633379,0.1560594,0.1419954
4.567367,0.04477939,0.1624655,0.1544981,0.1415453
4.581383,0.04152594,0.1614921,0.1529254,0.1410962
4.595396,0.0402986,0.1618143,0.1523779,0.1407549
4.609312,0.03905973,0.1619601,0.1519344,0.1403846
4.623439,0.03781204,0.1621337,0.1515089,0.1399747
4.63839,0.03749318,0.1624499,0.1514513,0.1396441
4.652187,0.03705874,0.1627406,0.1512768,0.1392796
4.665224,0.03741169,0.1630501,0.1516117,0.1393931
4.681193,0.0377148,0.163306,0.1518487,0.1394496
4.693819,0.03796281,0.1635885,0.1521898,0.1396719
4.70778,0.03816902,0.1639433,0.1524769,0.1398689
4.721274,0.03836937,0.1643399,0.1527221,0.1400525
4.7353,0.03837038,0.1645812,0.1529859,0.1403308
4.749233,0.03836602,0.1647757,0.1533235,0.1405955
4.763277,0.03826623,0.1648568,0.1537014,0.1408734
4.77799,0.03812918,0.1649078,0.1540963,0.1411544
4.790933,0.03794617,0.1649384,0.154499,0.1414424
4.805075,0.03728297,0.164879,0.1546555,0.1415686
4.818487,0.03653856,0.1648147,0.1547931,0.1416809
4.832882,0.03556152,0.1647159,0.1547795,0.1416079
4.846901,0.03453391,0.1646144,0.1546943,0.1414804
4.86214,0.03251878,0.1643902,0.1544491,0.141249
4.875396,0.0301878,0.1640755,0.1540713,0.140964
4.888155,0.02774964,0.1637051,0.1536168,0.1406498
4.903136,0.02241096,0.1630383,0.1530549,0.140256
4.916786,0.01748681,0.1623108,0.1524836,0.1398527
4.930234,0.01259781,0.1614548,0.152117,0.1396032
4.945336,0.008516463,0.1605957,0.151781,0.1393699
4.958677,0.006534586,0.1597303,0.1514595,0.1391425
4.972623,0.006213751,0.1590861,0.15145,0.1392065
4.98697,0.005997999,0.1584851,0.1515013,0.1393532
5.00065,0.005961964,0.1580154,0.1515494,0.1394732
5.014426,0.005769618,0.157539,0.1516835,0.1397053
5.02798,0.005651363,0.157222,0.1517786,0.1398545
5.043055,0.00556712,0.156913,0.1518833,0.1400158
5.05585,0.005520334,0.1566066,0.1519947,0.1401846
5.071927,0.005369696,0.1564458,0.1520817,0.1403103
5.083676,0.005150133,0.1562573,0.1521007,0.1403911
5.098083,0.004945937,0.156108,0.1521067,0.1404389
5.112058,0.004729426,0.1559467,0.1521156,0.1405084
5.126237,0.00456072,0.1558014,0.1521205,0.1405658
5.140038,0.004439379,0.1556669,0.152123,0.1406153
5.152957,0.004425135,0.1555668,0.152114,0.1405861
5.166956,0.004410423,0.1554688,0.1521045,0.1405498
5.181122,0.00439071,0.1553904,0.1520875,0.140474
5.195308,0.004370615,0.1553133,0.1520696,0.1403895
5.208757,0.004359507,0.1552363,0.152051,0.1402989
5.22295,0.004382481,0.1551536,0.1520063,0.1401775
5.237027,0.004428771,0.1550709,0.1519567,0.1400489
5.250623,0.004495665,0.1549914,0.1519007,0.1399162
5.265155,0.004580284,0.1549108,0.1518405,0.1397803
5.281444,0.004667918,0.1548196,0.1517719,0.1396626
5.293307,0.004755884,0.1547232,0.1516991,0.1395482
5.307671,0.004842084,0.1546232,0.1516227,0.1394366
5.320889,0.004883508,0.1545423,0.1515661,0.1393505
5.335774,0.00491661,0.1544628,0.1515105,0.1392689
5.348359,0.004917668,0.1544007,0.1514972,0.1392583
5.362863,0.004915131,0.1543423,0.1514906,0.1392585
5.37716,0.004903124,0.1542868,0.1514889,0.1392662
5.390051,0.004866656,0.1542618,0.1514886,0.1392728
5.404984,0.004818321,0.1542416,0.1514905,0.1392818
5.418285,0.004787022,0.1542327,0.1514965,0.1392989
5.431731,0.004754161,0.1542281,0.1515044,0.1393186
5.44698,0.004698779,0.1542213,0.1515048,0.1393294
5.460099,0.004638483,0.1542162,0.1515043,0.1393392
5.474598,0.004575408,0.1542126,0.1515029,0.1393481
5.49018,0.004518083,0.1541975,0.1514619,0.1393186
5.502323,0.004459361,0.1541813,0.1514112,0.1392789
5.515648,0.00434025,0.154184,0.1513823,0.1392276
5.529883,0.00422018,0.1541905,0.1513549,0.1391728
5.543705,0.004119149,0.1542002,0.1513287,0.1391155
5.557096,0.00401888,0.1542809,0.1513537,0.1390816
5.57094,0.004010028,0.1543775,0.1513825,0.1390477
5.584898,0.004111755,0.1544879,0.1514248,0.1390481
5.599204,0.0043382,0.1546184,0.1514896,0.1390442
5.613318,0.004667471,0.1547671,0.1515709,0.1390497
5.627002,0.005152775,0.1548528,0.1515889,0.1390882
5.641295,0.005686129,0.1549474,0.1515937,0.1391408
5.654731,0.005793843,0.1548214,0.1511822,0.1390109
5.668693,0.0058489,0.1545991,0.1506743,0.1388524
5.684435,0.005490518,0.153187,0.1489394,0.1381013
5.700573,0.005074009,0.1511716,0.1467132,0.1370541
5.711705,0.004636772,0.1487695,0.1442086,0.1357898
5.724491,0.004162933,0.1423991,0.1367569,0.1308837
5.739165,0.00364217,0.1359992,0.1294814,0.1257268
5.75181,0.003650181,0.128443,0.1203912,0.1182762
5.765528,0.00372636,0.1215166,0.1121712,0.1114008
5.780021,0.003842788,0.1150896,0.1045843,0.1050173
5.793636,0.003500166,0.1088614,0.09894028,0.09849562
5.807886,0.003693094,0.1029842,0.09315659,0.09241901
5.821156,0.004161121,0.1003786,0.08988997,0.08828057
5.83528,0.004778448,0.09723551,0.08606936,0.08393431
5.849537,0.005239163,0.09635316,0.08515557,0.08268107
5.864644,0.005655923,0.09521659,0.08384294,0.08107298
5.878389,0.006055908,0.09377218,0.08210384,0.07900856
5.890625,0.006197104,0.09374017,0.08195812,0.0787007
5.907672,0.006311841,0.09344598,0.08142425,0.07786035
5.919272,0.006237761,0.09370094,0.08118031,0.07738436
5.933493,0.006148648,0.09384504,0.08079728,0.07678311
5.947454,0.006052142,0.09392273,0.08032461,0.07609652
5.960795,0.006077031,0.09395941,0.07992548,0.07563447
5.976058,0.006129217,0.09397154,0.07946027,0.0750665
5.989111,0.006172228,0.09383731,0.07886778,0.07444866
6.004212,0.006192963,0.09366845,0.07822382,0.07377454
6.016653,0.006134435,0.09308909,0.07748986,0.07324779
6.030074,0.006086215,0.09235307,0.07671978,0.07267547
6.043968,0.00605082,0.09149887,0.07592796,0.07204254
6.0577,0.006043143,0.08952896,0.0746484,0.07107637
6.072599,0.006056524,0.08742597,0.0733526,0.07004259
6.085698,0.006022177,0.08523116,0.07203614,0.06902187
6.099857,0.005936372,0.08318485,0.07077343,0.06806408
6.116395,0.005801525,0.08129551,0.06956261,0.06717683
6.127894,0.005556426,0.0794202,0.06824852,0.06627144
6.142049,0.005273029,0.07776792,0.06703505,0.06547497
6.154903,0.004940592,0.07684314,0.06636409,0.06499208
6.168862,0.004621376,0.07602488,0.06574112,0.06455664
6.183484,0.004352399,0.07556508,0.06529319,0.06425278
6.197398,0.004104163,0.07512814,0.06487098,0.06397773
6.211692,0.003880024,0.07471585,0.06446958,0.06372796
6.224466,0.003820635,0.07450882,0.06425272,0.06359944
6.239329,0.003782535,0.07430603,0.06404079,0.06347562
6.252823,0.003750212,0.07414261,0.06384832,0.06335289
6.267262,0.003729302,0.07398454,0.0636595,0.06323186
6.281747,0.003716983,0.07382911,0.06347124,0.0631112
6.296682,0.003752234,0.07369427,0.06331632,0.06301633
6.310536,0.003789894,0.0735615,0.06316222,0.06292309
6.325136,0.00383973,0.07353669,0.06312449,0.06289241
6.337548,0.00390408,0.07351929,0.06309477,0.06286763
6.351394,0.003962718,0.0735864,0.06314682,0.06288882
6.366137,0.004018113,0.07365827,0.06320543,0.06291647
6.380852,0.00407,0.07372878,0.06326583,0.06294811
6.392137,0.00424572,0.07380776,0.06332846,0.06298377
6.406648,0.004436493,0.07390978,0.06341362,0.06302276
6.420307,0.004606571,0.07402764,0.06350763,0.06307327
6.435,0.00477778,0.07415537,0.06361298,0.06313629
6.449078,0.004951977,0.07428946,0.06372694,0.06321084
6.460986,0.005133423,0.07440181,0.06384939,0.06327891
6.475963,0.005334427,0.07451374,0.06397566,0.0633508
6.488753,0.005552677,0.07458033,0.06407432,0.06341746
6.503949,0.005788396,0.07463965,0.06416835,0.06348404
6.518371,0.005956979,0.0747081,0.06426971,0.06355169
6.532858,0.00611219,0.07477622,0.06437099,0.06361917
6.546667,0.006256323,0.07484432,0.0644723,0.06368637
6.559071,0.006266792,0.07486244,0.06453837,0.0637449
6.573553,0.006256703,0.07487568,0.06460036,0.06380183
6.587437,0.006255771,0.07487524,0.06463232,0.06383646
6.601001,0.00626965,0.07487059,0.06465798,0.06386641
6.615013,0.006299786,0.07486264,0.06467905,0.06389282
6.627775,0.006336319,0.07487042,0.06472057,0.06393334
6.642586,0.006380248,0.07487795,0.06476242,0.06397425
6.656512,0.006389851,0.0748872,0.06479786,0.06400736
6.669916,0.00638116,0.07489625,0.06483211,0.06403901
6.685617,0.006354211,0.07490514,0.06486524,0.06406958
6.69844,0.006304759,0.07491743,0.06489507,0.0640985
6.712643,0.006242971,0.0749299,0.06492379,0.06412668
6.726036,0.00620948,0.0749445,0.06494852,0.06415055
6.742796,0.006176424,0.07495941,0.06497206,0.06417358
6.754139,0.006101584,0.07498214,0.06500334,0.06420745
6.769048,0.006022104,0.07500692,0.06503571,0.06424376
6.782971,0.005940082,0.07503368,0.06506924,0.06428254
6.79515,0.005875826,0.07505791,0.06509436,0.06430939
6.809361,0.005812941,0.07508282,0.06511879,0.06433501
6.823123,0.005741811,0.07511883,0.06514893,0.06436281
6.838454,0.00566867,0.07515816,0.06518015,0.06439046
6.852082,0.00559358,0.07520024,0.06521221,0.06441792
6.865813,0.005524606,0.07530621,0.06530052,0.06447026
6.879499,0.005454755,0.07543007,0.06540146,0.06452666
6.892995,0.005389178,0.07559387,0.06554241,0.06462081
6.907833,0.005317061,0.07577418,0.06569777,0.06472542
6.921181,0.00523254,0.07588942,0.06579702,0.06480313
6.93505,0.005148243,0.07599356,0.06588516,0.06487542
6.951685,0.005061644,0.07609148,0.06596694,0.0649459
6.963696,0.0050351,0.0761581,0.06602897,0.06501927
6.977614,0.005023936,0.07621732,0.06608554,0.06509212
6.99064,0.004994128,0.0762041,0.06608278,0.06513362
7.004673,0.004936818,0.07618219,0.06607167,0.06516925
7.01949,0.004866994,0.07615557,0.06605508,0.06520058
7.032544,0.004769814,0.07607929,0.06600998,0.06519301
7.047334,0.004691613,0.07596554,0.0659472,0.06518214
7.060683,0.00460083,0.07573527,0.06577997,0.0651302
7.074916,0.004530194,0.07545372,0.06556054,0.06505147
7.088319,0.004509509,0.07512917,0.06527537,0.06491904
7.102495,0.004495725,0.07478765,0.06495968,0.06475352
7.117846,0.004481115,0.0744427,0.06462957,0.06456595
7.130599,0.004482834,0.07417504,0.06437936,0.06442229
7.144249,0.004492301,0.07392018,0.06413959,0.06428211
7.159698,0.00452388,0.0737577,0.06397443,0.06418572
7.172977,0.004560501,0.0736101,0.06382331,0.06409892
7.187455,0.004597297,0.07347133,0.06368069,0.06401887
7.200244,0.004594661,0.07340564,0.0635993,0.06398729
7.214284,0.004592709,0.07334594,0.06352376,0.06396186
7.227355,0.004580038,0.07331288,0.06348933,0.06395959
7.242226,0.004567737,0.07328396,0.06346006,0.06396186
7.256348,0.004555299,0.07327774,0.06344076,0.06396961
7.269377,0.004544763,0.07327552,0.0634246,0.06397992
7.284363,0.004536044,0.07327616,0.06341092,0.06399225
7.296679,0.004535415,0.07328036,0.06340933,0.06400637
7.31214,0.004538133,0.07328675,0.06341052,0.06402182
7.32487,0.004515165,0.07330287,0.06341855,0.06403291
7.339459,0.004490115,0.07332128,0.06342884,0.0640445
7.353398,0.004463409,0.07334143,0.06344097,0.0640567
7.369038,0.004426798,0.07336033,0.06344912,0.06406035
7.382882,0.00438808,0.07338085,0.06345778,0.0640628
7.394775,0.004363278,0.07339577,0.06346785,0.0640734
7.40917,0.004339144,0.07341057,0.06347843,0.06408497
7.422903,0.004297511,0.07342917,0.0634949,0.06410446
7.437825,0.004251603,0.07344858,0.06351343,0.06412676
7.451107,0.004202201,0.07346856,0.06353389,0.06415161
7.464113,0.004187257,0.07349049,0.06355678,0.06417648
7.477921,0.004176395,0.07351324,0.06358121,0.06420267
7.491296,0.004162068,0.07354066,0.06360944,0.06423021
7.507398,0.004149165,0.0735698,0.06363951,0.06425858
7.52077,0.004136735,0.07360059,0.06367135,0.06428788
7.535138,0.004106346,0.07361217,0.06368416,0.06430478
7.547992,0.004073013,0.07362156,0.06369479,0.06432023
7.56148,0.004051954,0.07364121,0.06370845,0.06432983
7.577167,0.004031237,0.07366201,0.06372167,0.0643378
7.589947,0.004009034,0.07367951,0.06373397,0.0643478
7.604119,0.003988268,0.07369671,0.06374584,0.06435755
7.617577,0.003969702,0.0737137,0.06375725,0.06436725
7.630511,0.003982426,0.07373153,0.06376977,0.0643723
