Time,Dist8_0,Dist12_0,Dist16_0,Dist20_0
0.6885224,0.9473459,0.9954391,0.9295832,0.7991331
0.7022908,0.9473459,0.9954391,0.9295832,0.7991331
0.7165387,0.9473459,0.9954391,0.9295832,0.7991331
0.730698,0.9473459,0.9954391,0.9295832,0.7991331
0.7445835,0.9473459,0.9954391,0.9295832,0.7991331
0.7581357,0.9473459,0.9954391,0.9295832,0.7991331
0.7725268,0.9473459,0.9954391,0.9295832,0.7991331
0.7862124,0.9473459,0.9954391,0.9295832,0.7991331
0.8006596,0.9473459,0.9954391,0.9295832,0.7991331
0.815186,0.9473459,0.9954391,0.9295832,0.7991331
0.8280747,0.9473459,0.9954391,0.9295832,0.7991331
0.8420856,0.9473459,0.9954391,0.9295832,0.7991331
0.8564273,0.9473459,0.9954391,0.9295832,0.7991331
0.8700359,0.9473459,0.9954391,0.9295832,0.7991331
0.8838478,0.9473459,0.9954391,0.9295832,0.7991331
0.897963,0.9473459,0.9954391,0.9295832,0.7991331
0.9121506,0.9473459,0.9954391,0.9295832,0.7991331
0.9257504,0.9473459,0.9954391,0.9295832,0.7991331
0.9396654,0.9473459,0.9954391,0.9295832,0.7991331
0.9531766,0.9473459,0.9954391,0.9295832,0.7991331
0.9675419,0.9473459,0.9954391,0.9295832,0.7991331
0.9819608,0.9473459,0.9954391,0.9295832,0.7991331
0.9954252,0.9473459,0.9954391,0.9295832,0.7991331
1.009736,0.9473459,0.9954391,0.9295832,0.7991331
1.024549,0.9473459,0.9954391,0.9295832,0.7991331
1.037155,0.9473459,0.9954391,0.9295832,0.7991331
1.051182,0.9473459,0.9954391,0.9295832,0.7991331
1.065628,0.9473459,0.9954391,0.9295832,0.7991331
1.080229,0.9473459,0.9954391,0.9295832,0.7991331
1.09317,0.9473459,0.9954391,0.9295832,0.7991331
1.106861,0.9473459,0.9954391,0.9295832,0.7991331
1.128246,0.9473459,0.9954391,0.9295832,0.7991331
1.13565,0.9473459,0.9954391,0.9295832,0.7991331
1.15069,0.9473459,0.9954391,0.9295832,0.7991331
1.164556,0.9473459,0.9954391,0.9295832,0.7991331
1.177297,0.9473459,0.9954391,0.9295832,0.7991331
1.191955,0.9473459,0.9954391,0.9295832,0.7991331
1.204921,0.9473459,0.9954391,0.9295832,0.7991331
1.218846,0.9473459,0.9954391,0.9295832,0.7991331
1.232911,0.9473459,0.9954391,0.9295832,0.7991331
1.246202,0.1800798,0.1880151,0.1787094,0.1581156
1.511211,0.1799212,0.1878792,0.1786484,0.1580658
1.548504,0.179892,0.1878631,0.1786343,0.1580186
1.570759,0.1798781,0.1878541,0.1786266,0.1579989
1.582708,0.1798781,0.1878542,0.1786266,0.1579988
1.595347,0.1798704,0.1878552,0.1786221,0.1579837
1.609058,0.1798612,0.1878547,0.1786163,0.1579673
1.624159,0.1798508,0.1878488,0.1786032,0.1579508
1.637543,0.1798508,0.1878489,0.1786032,0.1579507
1.652421,0.1798796,0.187866,0.1786099,0.1579511
1.667478,0.1799132,0.187884,0.1786173,0.1579528
1.682112,0.17995,0.1879053,0.1786252,0.1579555
1.695333,0.1799901,0.1879223,0.1786387,0.1579627
1.70662,0.1800311,0.1879414,0.1786568,0.1579706
1.720737,0.1800579,0.1879511,0.1786678,0.1579813
1.73615,0.1800838,0.18796,0.1786791,0.1579934
1.747483,0.1801092,0.1879683,0.1786905,0.1580071
1.761162,0.1801197,0.1879757,0.1786964,0.1580165
1.773617,0.1801198,0.1879758,0.1786964,0.1580165
1.787269,0.1801196,0.187985,0.1787045,0.1580239
1.800934,0.1801175,0.1879939,0.1787122,0.1580307
1.814535,0.1801139,0.1880023,0.1787198,0.1580369
1.827665,0.180112,0.1880094,0.1787251,0.1580416
1.843079,0.1801095,0.1880163,0.1787302,0.1580459
1.856928,0.1801079,0.1880187,0.1787319,0.1580488
1.869206,0.1801063,0.1880205,0.1787332,0.1580516
1.882571,0.1801013,0.188021,0.1787343,0.1580546
1.896898,0.1800958,0.1880208,0.1787351,0.1580576
1.909495,0.1800894,0.1880204,0.1787358,0.1580606
1.922763,0.1800946,0.1880279,0.1787386,0.1580635
1.939526,0.1801019,0.1880366,0.1787416,0.1580666
1.952348,0.1801141,0.1880427,0.1787424,0.1580658
1.967156,0.1801291,0.1880499,0.1787436,0.1580649
1.978673,0.1801465,0.188058,0.1787447,0.1580629
1.99334,0.1801557,0.1880595,0.1787422,0.1580602
2.006733,0.1801647,0.1880592,0.1787386,0.1580566
2.020619,0.1801527,0.1880528,0.17874,0.1580504
2.034718,0.1801337,0.188044,0.1787418,0.1580431
2.047265,0.1801084,0.1880333,0.178744,0.1580348
2.06181,0.1800755,0.1880124,0.1787372,0.1580296
2.075278,0.1800388,0.1879892,0.1787295,0.1580245
2.0906,0.1800169,0.1879779,0.1787312,0.1580248
2.103346,0.1799955,0.1879677,0.1787338,0.1580266
2.116793,0.1799749,0.1879565,0.1787317,0.1580304
2.131346,0.1799547,0.1879452,0.1787289,0.1580354
2.145823,0.1799346,0.1879334,0.1787252,0.158041
2.159063,0.1799302,0.1879258,0.1787192,0.1580424
2.171982,0.1799271,0.1879181,0.1787122,0.1580433
2.186909,0.1799305,0.1879221,0.1787143,0.1580495
2.203384,0.1799358,0.1879287,0.1787183,0.1580569
2.21314,0.1799428,0.1879391,0.1787238,0.1580652
2.227382,0.179947,0.1879543,0.1787348,0.1580756
2.240843,0.1799523,0.1879728,0.1787476,0.158087
2.255719,0.1799454,0.1879777,0.1787494,0.1580957
2.271121,0.179936,0.187981,0.1787497,0.1581042
2.284183,0.1799172,0.1879837,0.1787483,0.1581092
2.29829,0.1798949,0.1879852,0.1787456,0.1581131
2.31076,0.1798837,0.1879787,0.1787369,0.1581142
2.350309,0.1798662,0.1879224,0.1786798,0.158103
2.371299,0.179863,0.1879054,0.178663,0.158099
2.380166,0.179861,0.1878865,0.1786445,0.1580939
2.394924,0.1798643,0.1878848,0.17864,0.1580922
2.40732,0.1798643,0.1878848,0.17864,0.1580922
2.421664,0.1798713,0.1878805,0.1786329,0.1580899
2.436172,0.179879,0.187876,0.1786259,0.1580876
2.449032,0.1798872,0.1878711,0.1786188,0.1580853
2.464732,0.1798837,0.1878662,0.17861,0.1580809
2.47707,0.1798806,0.1878605,0.1785995,0.1580753
2.491155,0.1798597,0.1877862,0.1784863,0.1580145
2.506403,0.1798318,0.1876882,0.178332,0.1579299
2.520492,0.1797899,0.187565,0.1781483,0.1578233
2.535193,0.1797405,0.1874249,0.1779471,0.1577019
2.54644,0.1796848,0.1872734,0.1777374,0.1575708
2.560899,0.1796407,0.1871574,0.1775658,0.1574437
2.577343,0.1795957,0.187042,0.1773946,0.1573112
2.589049,0.1795627,0.1869942,0.1773193,0.1572198
2.603463,0.1795313,0.1869525,0.1772482,0.1571289
2.616941,0.1795003,0.186915,0.1771816,0.1570387
2.630853,0.1794874,0.1869048,0.1771619,0.1570266
2.644896,0.1794745,0.186898,0.1771438,0.1570122
2.660438,0.1794432,0.1868927,0.1771826,0.1570327
2.672775,0.1794071,0.186891,0.1772196,0.1570495
2.686596,0.1793786,0.1868868,0.1772554,0.1570717
2.700717,0.179349,0.1868839,0.1772895,0.1570914
2.713572,0.1793189,0.186882,0.1773223,0.157109
2.728236,0.1792844,0.1868634,0.1773288,0.1571128
2.742693,0.1792486,0.1868433,0.1773327,0.1571147
2.756602,0.1792293,0.1868362,0.1773305,0.1571105
2.770174,0.1792107,0.1868295,0.1773264,0.1571045
2.786066,0.1791924,0.1868233,0.1773206,0.1570973
2.801385,0.1791738,0.1868318,0.1773265,0.1570976
2.810818,0.1791541,0.186841,0.1773332,0.157098
2.824365,0.1791488,0.1868583,0.1773465,0.1570992
2.838823,0.1791463,0.1868833,0.1773632,0.1571006
2.852998,0.1791437,0.1869208,0.1773981,0.157116
2.867219,0.1791443,0.1869652,0.1774404,0.1571362
2.880902,0.1791472,0.1870147,0.1774887,0.157162
2.895998,0.1791507,0.1870632,0.1775444,0.157197
2.908798,0.1791548,0.1871122,0.1776035,0.1572374
2.923445,0.1791401,0.1871555,0.1776681,0.1572864
2.937851,0.1791207,0.187197,0.177734,0.1573391
2.951075,0.1790977,0.187237,0.1778002,0.1573941
2.967289,0.1790812,0.1872596,0.1778344,0.1574371
2.978702,0.1790642,0.1872795,0.1778656,0.1574791
2.993917,0.1790575,0.1872906,0.1778757,0.1575129
3.008114,0.1790525,0.1872987,0.1778817,0.1575446
3.021554,0.1790534,0.1872516,0.177839,0.157548
