0.5814857,0
0.5814857,0.02
0.5814857,0.04
0.5814857,0.3733333
0.5814857,0.4001707
0.5814857,0.422587
0.5814857,0.4351639
0.5814857,0.4489774
0.5814857,0.4590453
0.5814857,0.4744101
0.5814857,0.4909416
0.5814857,0.4996313
0.5814857,0.5178477
0.5814857,0.5294217
0.5814857,0.5441549
0.5814857,0.5633373
0.5814857,0.5720221
0.5814857,0.5847756
0.5814857,0.6030691
0.5814857,0.6143067
0.5814857,0.6438552
0.5814857,0.6581625
0.5814857,0.6729889
0.5814857,0.6887335
0.5814857,0.7011277
0.5814857,0.7153376
0.5814857,0.730539
0.5814857,0.7471341
0.5814857,0.7679793
0.5814857,0.776908
0.5814857,0.7874878
0.5814857,0.8022949
0.5814857,0.8154436
0.5814857,0.8291677
0.5814857,0.8439902
0.5814857,0.8572782
0.5814857,0.8709311
0.5814857,0.8846493
0.5814857,0.8985046
0.5814857,0.9124257
0.5814857,0.927093
0.5814857,0.9405389
0.5814857,0.9547043
0.5814857,0.9687737
0.5814857,0.9819757
0.5814857,0.9959756
0.5814857,1.011559
0.5814857,1.023613
0.5814857,1.037876
0.5814857,1.051941
0.5814857,1.066397
0.5814857,1.080928
0.5814857,1.093845
0.5814857,1.10785
0.5814857,1.122004
0.5814857,1.136376
0.5814857,1.150008
0.5814857,1.164243
0.5814857,1.177833
0.5814857,1.191361
0.5814857,1.205747
0.5814857,1.220849
0.5814857,1.23382
0.5814857,1.248172
0.5814857,1.26184
0.5814857,1.275563
0.5814857,1.289334
0.5814857,1.303528
0.5814857,1.317545
0.5814857,1.331426
0.5814857,1.345364
0.5814857,1.35924
0.5814857,1.372994
0.5814857,1.38699
0.5814857,1.401685
0.5814857,1.415449
0.5814857,1.429518
0.5814857,1.443738
0.5814857,1.456786
0.5814857,1.470669
0.5814857,1.484709
0.5814857,1.499339
0.5814857,1.513091
0.5814857,1.526437
0.5814857,1.539858
0.5814857,1.554169
0.5814857,1.568142
0.5814857,1.582982
0.5814857,1.596272
0.5814857,1.609833
0.5814857,1.624066
0.5814857,1.639322
0.5814857,1.652317
0.5814857,1.66576
0.5814857,1.679708
0.5814857,1.693798
0.5814857,1.707957
0.5814857,1.721607
0.5814857,1.735715
0.5814857,1.749908
0.5814857,1.763466
0.5814857,1.777666
0.5814857,1.791202
0.5814857,1.805316
0.5814857,1.819422
0.5814857,1.833483
0.5814857,1.848678
0.5814857,1.86234
0.5814857,1.875079
0.5814857,1.888977
0.5814857,1.902911
0.5814857,1.917518
0.5814857,1.931021
0.5814857,1.945555
0.5814857,1.959922
0.5814857,1.973383
0.5814857,1.986352
0.5814857,2.000879
0.5814857,2.015056
0.5814857,2.031185
0.5814857,2.045234
0.5814857,2.059501
0.5814857,2.083647
0.5814857,2.096357
0.5814857,2.110305
0.5814857,2.124492
0.5814857,2.138029
0.5814857,2.15221
0.5814857,2.165792
0.5814857,2.179994
0.5814857,2.193515
0.5814857,2.207728
0.5814857,2.22116
0.5814857,2.235266
0.5814857,2.250005
0.5814857,2.264356
0.5814857,2.277263
0.5814857,2.292416
0.5814857,2.305795
0.5814857,2.319693
0.5814857,2.332858
0.5814857,2.347086
0.5814857,2.36102
0.5814857,2.375462
0.5814857,2.388792
0.5814857,2.402931
0.5814857,2.417507
0.5814857,2.430699
0.5814857,2.444468
0.5814857,2.458402
0.5814857,2.474342
0.5814857,2.48684
0.5814857,2.500387
0.5814857,2.514464
0.5814857,2.528951
0.5814857,2.542739
0.5814857,2.556274
0.5814857,2.570328
0.5814857,2.584807
0.5814857,2.598235
0.5814857,2.61177
0.5814857,2.626195
0.5814857,2.639887
0.5814857,2.654085
0.5814857,2.668011
0.5814857,2.683834
0.5814857,2.695686
0.5814857,2.709801
0.5814857,2.723661
0.5814857,2.738126
0.5814857,2.752986
0.5814857,2.765708
0.5814857,2.779557
0.5814857,2.793496
0.5814857,2.80813
0.5814857,2.821464
0.03845195,2.835968
0.03885471,3.111307
0.0378273,3.322114
0.03891794,3.381186
0.03928706,3.455242
0.03979019,3.480598
0.04001267,3.523907
0.04012744,3.553784
0.04004464,3.580401
0.03995218,3.594474
0.03973052,3.606683
0.03965272,3.62377
0.03955325,3.644035
0.03955324,3.66207
0.03940767,3.689748
0.03874758,3.704563
0.03859368,3.726105
0.03904071,3.754693
0.0395699,3.779995
0.03940205,3.808286
0.03868127,3.836085
0.03808609,3.868266
0.03765278,3.892041
0.03862157,3.918566
0.03975555,3.94598
0.04046211,3.975729
0.04174647,4.002784
0.04234447,4.030478
0.03963862,4.059986
0.03775405,4.088059
0.03638143,4.11637
0.03065336,4.142467
0.03239528,4.169497
0.03195429,4.502831
0.03205334,4.647148
0.03205926,4.73932
0.03229022,4.784425
0.03238371,4.803724
0.0323838,4.836038
0.0324059,4.856783
0.03248658,4.886859
0.03263275,4.910436
0.03254493,4.933375
0.03234688,4.958055
0.03213457,4.987985
0.03184209,5.012789
0.03176918,5.043961
0.03176134,5.068343
0.03183767,5.097013
0.03171682,5.123158
0.03098451,5.151189
0.03053144,5.178179
0.03004304,5.20871
0.02940064,5.230841
0.02870566,5.257801
0.02722783,5.287849
0.0263951,5.317723
0.02491426,5.345337
0.02369658,5.373164
0.02193812,5.40053
0.02075985,5.432561
0.02018125,5.457747
0.02009736,5.486252
0.02009691,5.514076
0.02024776,5.528542
0.02034735,5.541765
0.02071289,5.555979
0.02089409,5.581934
0.02105181,5.607577
0.02121727,5.63332
0.0213958,5.658341
0.02148973,5.684861
0.02169201,5.712446
0.0218249,5.737123
0.02186946,5.769036
0.0218608,5.792802
0.02185405,5.821401
0.02184145,5.852551
0.02186826,5.876681
0.02196174,5.90555
0.02213475,5.936744
0.02236966,5.961787
0.02243982,5.989703
0.02250176,6.015221
0.02257261,6.043054
0.02259002,6.073398
0.02249523,6.100108
0.02234174,6.129325
0.0223129,6.156791
0.022306,6.184947
0.02219379,6.213624
0.02195491,6.241772
0.02171043,6.27051
0.02144033,6.298531
0.0210284,6.324375
0.02088165,6.35323
0.02073952,6.380843
0.02057688,6.408682
0.02038702,6.436104
0.02018028,6.464374
0.02011419,6.494439
0.019955,6.523507
0.02004061,6.547907
0.02023094,6.575434
0.02061375,6.603198
0.02114328,6.631185
0.02184102,6.660267
0.02233896,6.692075
0.0225307,6.716132
0.02261151,6.744853
0.02272135,6.769327
0.02282533,6.797626
0.0230328,6.826332
0.02323887,6.855001
0.02337405,6.88197
0.02331993,6.907739
0.0233106,6.937441
0.02330417,6.966767
0.02327569,6.993315
0.02329549,7.022138
0.02330269,7.04977
0.02337894,7.077427
0.02347616,7.105112
0.02359408,7.133727
0.02369383,7.161657
0.02379071,7.192031
0.02387238,7.219802
0.02391072,7.244944
0.02400533,7.275161
0.02398765,7.300622
0.02392187,7.327006
0.02386116,7.35566
0.02374887,7.383101
0.023686,7.412704
