Time,Position
8.411077,574.4867
8.413459,574.4867
8.41555,574.4867
8.417484,574.4867
8.41934,574.4867
8.420991,574.4867
8.422838,574.4867
8.424882,574.4867
8.426748,574.4867
8.42836,574.4867
8.430017,574.4867
8.431645,574.4867
8.433155,574.4867
8.434638,574.4867
8.436949,574.4867
8.439024,574.4867
8.441015,574.4792
8.444026,574.4792
8.446959,574.4792
8.449046,574.4792
8.450993,574.4792
8.45297,574.4792
8.455065,574.4792
8.456977,574.4792
8.458667,574.4792
8.460564,574.4792
8.462409,574.4792
8.464219,574.4792
8.466037,574.4792
8.467946,574.4792
8.4696,574.4792
8.471246,574.4792
8.473986,574.468
8.475817,574.468
8.478288,574.468
8.480242,574.468
8.48221,574.468
8.485894,574.468
8.487807,574.468
8.489525,574.468
8.491641,574.468
8.493429,574.468
8.49491,574.468
8.496614,574.468
8.498391,574.468
8.499939,574.468
8.501392,574.468
8.503414,574.468
8.505605,574.468
8.507706,574.4851
8.509439,574.4851
8.511439,574.4851
8.513369,574.4851
8.51507,574.4851
8.519176,574.4851
8.521277,574.4851
8.523165,574.4851
8.524714,574.4851
8.526411,574.4851
8.528318,574.4851
8.529905,574.4851
8.531334,574.4851
8.533343,574.4851
8.535337,574.4851
8.537118,574.4851
8.539022,574.4851
8.541636,574.4608
8.543556,574.4608
8.546084,574.4608
8.548396,574.4608
8.550244,574.4608
8.55302,574.4608
8.554689,574.4608
8.556395,574.4608
8.558258,574.4608
8.559885,574.4608
8.561646,574.4608
8.563732,574.4608
8.565598,574.4608
8.567179,574.4608
8.568786,574.4608
8.570713,574.4608
8.572441,574.4608
8.574586,574.4617
8.577245,574.4617
8.580191,574.4617
8.582472,574.4617
8.594163,574.4617
8.596372,574.4617
8.598253,574.4617
8.600157,574.4617
8.602021,574.4617
8.603605,574.4617
8.605442,574.4617
8.608144,574.4653
8.611421,574.4653
8.614246,574.4653
8.616435,574.4653
8.618511,574.4653
8.62027,574.4653
8.621875,574.4653
8.623698,574.4653
8.625751,574.4653
8.627706,574.4653
8.629508,574.4653
8.631797,574.4653
8.633589,574.4653
8.635515,574.4653
8.637777,574.4653
8.639894,574.4653
8.642081,574.4717
8.643993,574.4717
8.646291,574.4717
8.648931,574.4717
8.650667,574.4717
8.65431,574.4717
8.656487,574.4717
8.658322,574.4717
8.660284,574.4717
8.662002,574.4717
8.663638,574.4717
8.665495,574.4717
8.667741,574.4717
8.66972,574.4717
8.671551,574.4717
8.674249,574.4789
8.676249,574.4789
8.678464,574.4789
8.680695,574.4789
8.683113,574.4789
8.686421,574.4789
8.688307,574.4789
8.690232,574.4789
8.691951,574.4789
8.693564,574.4789
8.695159,574.4789
8.696997,574.4789
8.698614,574.4789
8.700111,574.4789
8.701569,574.4789
8.70392,574.4789
8.70603,574.4789
8.708437,574.4795
8.710538,574.4795
8.712914,574.4795
8.7148,574.4795
8.716378,574.4795
8.720904,574.4795
8.722837,574.4795
8.724541,574.4795
8.72621,574.4795
8.727957,574.4795
8.729528,574.4795
8.730983,574.4795
8.732595,574.4795
8.734622,574.4795
8.736995,574.4795
8.739486,574.4795
8.741956,574.4795
8.743616,574.4795
8.745482,574.4849
8.747538,574.4849
8.750162,574.4849
8.752323,574.4849
8.754019,574.4849
8.755622,574.4849
8.757573,574.4849
8.759295,574.4849
8.760968,574.4849
8.762591,574.4849
8.764421,574.4849
8.76627,574.4849
8.767948,574.4849
8.769835,574.4849
8.77155,574.4849
8.773277,574.4849
8.775696,574.5314
8.777684,574.5314
8.780311,574.5314
8.782466,574.5314
8.784161,574.5314
8.797093,574.5314
8.799388,574.5314
8.801469,574.5314
8.803205,574.5314
8.804832,574.5314
8.807225,574.5314
8.809199,574.5573
8.81128,574.5573
8.814008,574.5573
8.8161,574.5573
8.818082,574.5573
8.820568,574.5573
8.822106,574.5573
8.823971,574.5573
8.825689,574.5573
8.827367,574.5573
8.829413,574.5573
8.831182,574.5573
8.832769,574.5573
8.834294,574.5573
8.836115,574.5573
8.838076,574.5573
8.840196,574.5573
8.842813,574.5786
8.844757,574.5786
8.84706,574.5786
8.848837,574.5786
8.850368,574.5786
8.853512,574.5786
8.85564,574.5786
8.85792,574.5786
8.860266,574.5786
8.862594,574.5786
8.864439,574.5786
8.866375,574.5786
8.868442,574.5786
8.870242,574.5786
8.872054,574.5786
8.874595,574.5786
8.876772,574.5977
8.878761,574.5977
8.88128,574.5977
8.883547,574.5977
8.885504,574.5977
8.88717,574.5977
8.888735,574.5977
8.890634,574.5977
8.892484,574.5977
8.894223,574.5977
8.896061,574.5977
8.897769,574.5977
8.899285,574.5977
8.900744,574.5977
8.902618,574.5977
8.904531,574.5977
8.906835,574.5977
8.909385,574.615
8.911208,574.615
8.913366,574.615
8.915112,574.615
8.916859,574.615
8.920599,574.615
8.922786,574.615
8.924731,574.615
8.926701,574.615
8.928545,574.615
8.930072,574.615
8.93152,574.615
8.933319,574.615
8.935299,574.615
8.937181,574.615
8.938989,574.615
8.941357,574.615
8.943172,574.6306
8.945511,574.6306
8.948695,574.6306
8.95118,574.6306
8.953118,574.6306
8.954844,574.6306
8.956493,574.6306
8.958491,574.6306
8.960284,574.6306
8.962265,574.6306
8.964546,574.6306
8.966343,574.6306
8.968114,574.6306
8.970148,574.6306
8.97179,574.6306
8.973359,574.6306
8.975825,574.6447
8.978114,574.6447
8.979981,574.6447
8.982122,574.6447
8.984323,574.6447
8.996072,574.6447
8.998285,574.6447
9.000349,574.6447
9.002013,574.6447
9.003482,574.6447
9.004929,574.6447
9.007591,574.6447
9.009863,574.6575
9.011806,574.6575
9.01434,574.6575
9.01627,574.6575
9.017985,574.6575
9.020238,574.6575
9.021854,574.6575
9.023566,574.6575
9.025531,574.6575
9.027218,574.6575
9.028983,574.6575
9.031123,574.6575
9.032773,574.6575
9.034224,574.6575
9.036013,574.6575
9.037792,574.6575
9.039511,574.6575
9.04131,574.6575
9.043503,574.6691
9.045272,574.6691
9.047269,574.6691
9.049156,574.6691
9.051412,574.6691
9.054415,574.6691
9.056184,574.6691
9.057976,574.6691
9.059872,574.6691
9.061849,574.6691
9.063727,574.6691
9.06564,574.6691
9.067516,574.6691
9.069111,574.6691
9.070718,574.6691
9.072593,574.6691
9.074568,574.6691
9.076778,574.6796
9.07877,574.6796
9.081258,574.6796
9.083384,574.6796
9.085216,574.6796
9.087748,574.6796
9.089542,574.6796
9.09194,574.6796
9.093693,574.6796
9.095299,574.6796
9.097121,574.6796
9.098805,574.6796
9.100308,574.6796
9.101885,574.6796
9.103827,574.6796
9.105499,574.6796
9.10725,574.6796
9.109558,574.6796
9.111549,574.6891
9.113111,574.6891
9.115089,574.6891
9.116903,574.6891
9.118831,574.6891
9.121778,574.6891
9.123823,574.6891
9.125733,574.6891
9.127616,574.6891
9.129314,574.6891
9.130974,574.6891
9.132601,574.6891
9.134186,574.6891
9.135652,574.6891
9.137464,574.6891
9.139293,574.6891
9.141113,574.6891
9.143085,574.6977
9.145176,574.6977
9.147627,574.6977
9.149402,574.6977
9.15093,574.6977
9.153663,574.6977
9.155379,574.6977
9.15738,574.6977
9.15951,574.6977
9.161311,574.6977
9.163207,574.6977
9.165012,574.6977
9.1668,574.6977
9.16853,574.6977
9.170846,574.6977
9.172799,574.6977
9.175055,574.6977
9.178018,574.7054
9.179948,574.7054
9.182206,574.7054
9.184664,574.7054
9.197065,574.7054
9.19913,574.7054
9.200992,574.7054
9.202623,574.7054
9.204085,574.7054
9.205736,574.7054
9.207481,574.7054
9.209246,574.7054
9.210763,574.7125
9.212845,574.7125
9.215664,574.7125
9.217613,574.7125
9.219518,574.7125
9.22124,574.7125
9.22287,574.7125
9.224637,574.7125
9.226311,574.7125
9.227921,574.7125
9.229482,574.7125
9.231181,574.7125
9.232783,574.7125
9.234174,574.7125
9.235949,574.7125
9.237874,574.7125
9.239565,574.7125
9.2414,574.7125
9.244081,574.7188
9.245982,574.7188
9.248475,574.7188
9.25045,574.7188
9.252366,574.7188
9.254457,574.7188
9.256245,574.7188
9.257843,574.7188
9.259398,574.7188
9.26118,574.7188
9.262793,574.7188
9.264513,574.7188
9.266474,574.7188
9.268085,574.7188
9.269528,574.7188
9.270943,574.7188
9.273058,574.7188
9.275002,574.7188
9.277239,574.7246
9.279487,574.7246
9.282132,574.7246
9.284545,574.7246
9.286705,574.7246
9.288838,574.7246
9.2912,574.7246
9.293567,574.7246
9.295607,574.7246
9.297713,574.7246
9.29993,574.7246
9.30175,574.7246
9.30409,574.7246
9.306063,574.7246
9.308288,574.7246
9.311048,574.7246
9.31291,574.7299
9.314908,574.7299
9.316946,574.7299
9.319759,574.7299
9.321889,574.7299
9.323509,574.7299
9.325706,574.7299
9.328022,574.7299
9.329867,574.7299
9.331637,574.7299
9.333758,574.7299
9.335672,574.7299
9.337322,574.7299
9.339368,574.7299
9.341297,574.7299
9.343342,574.7346
9.345274,574.7346
9.347274,574.7346
9.34982,574.7346
9.351656,574.7346
9.353322,574.7346
9.355556,574.7346
9.35736,574.7346
9.359114,574.7346
9.360932,574.7346
9.362797,574.7346
9.364444,574.7346
9.366057,574.7346
9.367636,574.7346
9.369392,574.7346
9.371146,574.7346
9.372857,574.7346
9.37524,574.7346
9.377775,574.7388
9.379428,574.7388
9.381548,574.7388
9.38326,574.7388
9.385257,574.7388
9.398655,574.7388
9.400791,574.7388
9.403134,574.7388
9.404908,574.7388
9.407134,574.7388
9.409336,574.7388
9.411386,574.7427
9.413533,574.7427
9.416191,574.7427
9.418148,574.7427
9.419837,574.7427
9.422091,574.7427
9.423956,574.7427
9.425826,574.7427
9.427567,574.7427
9.42941,574.7427
9.431264,574.7427
9.432926,574.7427
9.434477,574.7427
9.436544,574.7427
9.438332,574.7427
9.439993,574.7427
9.44197,574.7427
9.44451,574.7462
9.446157,574.7462
9.448229,574.7462
9.451071,574.7462
9.453433,574.7462
9.45573,574.7462
9.457603,574.7462
9.459419,574.7462
9.461389,574.7462
9.462951,574.7462
9.464655,574.7462
9.466882,574.7462
9.468858,574.7462
9.470569,574.7462
9.472469,574.7462
9.474487,574.7462
9.476487,574.7462
9.478309,574.7494
9.480355,574.7494
9.482742,574.7494
9.484647,574.7494
9.486298,574.7494
9.48879,574.7494
9.490804,574.7494
9.492449,574.7494
9.494065,574.7494
9.495965,574.7494
9.497695,574.7494
9.499372,574.7494
9.500881,574.7494
9.50287,574.7494
9.504844,574.7494
9.506761,574.7494
9.509084,574.7494
9.511512,574.7523
9.513153,574.7523
9.51589,574.7523
9.518042,574.7523
9.519923,574.7523
9.522754,574.7523
9.524539,574.7523
9.526586,574.7523
9.528329,574.7523
9.529966,574.7523
9.531439,574.7523
9.533248,574.7523
9.534974,574.7523
9.536469,574.7523
9.537916,574.7523
9.539746,574.7523
9.541432,574.7523
9.543393,574.7523
9.545669,574.7548
9.547996,574.7548
9.550893,574.7548
9.553086,574.7548
9.554811,574.7548
9.556702,574.7548
9.558548,574.7548
9.560267,574.7548
9.561978,574.7548
9.56371,574.7548
9.565297,574.7548
9.566783,574.7548
9.568233,574.7548
9.570106,574.7548
9.571769,574.7548
9.57361,574.7548
9.575875,574.7548
9.578782,574.7572
9.581496,574.7572
9.584555,574.7572
9.587485,574.7572
9.601026,574.7572
9.603183,574.7572
9.605168,574.7572
9.607371,574.7572
9.609221,574.7572
9.611407,574.7572
9.613377,574.7593
9.615327,574.7593
9.617642,574.7593
9.619411,574.7593
9.621105,574.7593
9.623338,574.7593
9.625495,574.7593
9.627345,574.7593
9.629122,574.7593
9.630995,574.7593
9.632794,574.7593
9.634405,574.7593
9.636189,574.7593
9.63791,574.7593
9.639584,574.7593
9.641305,574.7593
9.643963,574.7593
9.645917,574.7613
9.647762,574.7613
9.649835,574.7613
9.651872,574.7613
9.654013,574.7613
9.656343,574.7613
9.658058,574.7613
9.659893,574.7613
9.661699,574.7613
9.663321,574.7613
9.664883,574.7613
9.667289,574.7613
9.669058,574.7613
9.670837,574.7613
9.672788,574.7613
9.674515,574.7613
9.676199,574.7613
9.678359,574.763
9.680734,574.763
9.68408,574.763
9.686546,574.763
9.68856,574.763
9.690411,574.763
9.692071,574.763
9.693581,574.763
9.695033,574.763
9.696957,574.763
9.698718,574.763
9.700335,574.763
9.701963,574.763
9.704103,574.763
9.705938,574.763
9.707826,574.763
9.710138,574.763
9.71207,574.6569
9.71385,574.6569
9.715906,574.6569
9.717777,574.6569
9.719448,574.6569
9.723306,574.6569
9.725207,574.6569
9.727257,574.6569
9.728842,574.6569
9.730347,574.6569
9.731861,574.6569
9.73362,574.6569
9.735143,574.6569
9.736592,574.6569
9.738202,574.6569
9.740128,574.6569
9.741741,574.6569
9.743447,574.6569
9.745956,574.6122
9.748027,574.6122
9.750275,574.6122
9.752101,574.6122
9.753617,574.6122
9.757012,574.6122
9.758935,574.6122
9.760605,574.6122
9.762168,574.6122
9.76406,574.6122
9.76582,574.6122
9.767506,574.6122
9.769409,574.6122
9.771206,574.6122
9.77267,574.6122
9.774161,574.6122
9.776252,574.6122
9.778326,574.6122
9.779903,574.6122
9.78171,574.6122
9.783625,574.6122
9.785479,574.6122
9.787341,574.6122
9.789648,574.5878
9.803445,574.5878
9.806192,574.5878
9.808432,574.5878
9.8107,574.5786
9.814781,574.5786
9.817016,574.5786
9.818927,574.5786
9.820419,574.5786
9.823057,574.5786
9.825279,574.5786
9.827094,574.5786
9.828824,574.5786
9.83097,574.5786
9.832894,574.5786
9.834511,574.5786
9.836774,574.5786
9.838529,574.5786
9.840357,574.5786
9.842477,574.5786
9.844919,574.563
9.846882,574.563
9.849955,574.563
9.851878,574.563
9.853703,574.563
9.855782,574.563
9.857604,574.563
9.859363,574.563
9.861224,574.563
9.862806,574.563
9.864296,574.563
9.866031,574.563
9.867704,574.563
9.869223,574.563
9.871025,574.563
9.873133,574.563
9.875058,574.563
9.876918,574.563
9.879269,574.5674
9.881447,574.5674
9.883828,574.5674
9.885967,574.5674
9.887418,574.5674
9.890373,574.5674
9.892398,574.5674
9.894058,574.5674
9.89572,574.5674
9.897595,574.5674
9.899207,574.5674
9.90095,574.5674
9.902995,574.5674
9.904761,574.5674
9.906224,574.5674
9.9078,574.5674
9.90976,574.5674
9.9122,574.6036
9.914199,574.6036
9.917426,574.6036
9.919894,574.6036
9.921989,574.6036
9.924039,574.6036
9.925978,574.6036
9.927943,574.6036
9.929691,574.6036
9.931372,574.6036
9.933265,574.6036
9.935147,574.6036
9.937054,574.6036
9.938964,574.6036
9.94092,574.6036
9.942664,574.6036
9.944755,574.6036
9.947086,574.5829
9.949683,574.5829
9.952229,574.5829
9.953886,574.5829
9.955334,574.5829
9.95751,574.5829
9.959258,574.5829
9.960783,574.5829
9.962434,574.5829
9.964631,574.5829
9.966681,574.5829
9.96855,574.5829
9.970432,574.5829
9.97205,574.5829
9.973593,574.5829
9.975616,574.5829
9.978056,574.5829
9.98014,574.5768
9.982785,574.5768
9.985713,574.5768
9.987712,574.5768
9.989543,574.5768
9.991483,574.5768
10.00677,574.5768
10.00934,574.5768
10.01173,574.5768
10.01431,574.5543
10.01675,574.5543
10.01917,574.5543
10.0209,574.5543
10.02264,574.5543
10.02486,574.5543
10.02684,574.5543
10.02864,574.5543
10.03063,574.5543
10.03253,574.5543
10.03418,574.5543
10.03615,574.5543
10.03807,574.5543
10.03975,574.5543
10.04192,574.5543
10.04387,574.5543
10.04601,574.5569
10.04775,574.5569
10.05028,574.5569
10.05231,574.5569
10.05412,574.5569
10.0569,574.5569
10.05892,574.5569
10.06105,574.5569
10.06294,574.5569
10.06476,574.5569
10.06665,574.5569
10.06833,574.5569
10.07008,574.5569
10.07213,574.5569
10.07413,574.5569
10.07587,574.5569
10.07832,574.5359
10.08196,574.5359
10.08457,574.5359
10.08664,574.5359
10.08832,574.5359
10.09136,574.5359
10.09367,574.5359
10.09577,574.5359
10.09801,574.5359
10.09992,574.5359
10.10211,574.5359
10.10455,574.5359
10.10646,574.5359
10.10829,574.5359
10.11023,574.5359
10.11251,574.5357
10.11603,574.5357
10.11884,574.5357
10.12069,574.5357
10.12237,574.5357
10.12398,574.5357
10.12587,574.5357
10.12795,574.5357
10.12961,574.5357
10.13118,574.5357
10.1332,574.5357
10.13525,574.5357
10.13702,574.5357
10.13923,574.5357
10.141,574.5357
10.14253,574.5357
10.14427,574.5357
10.14663,574.515
10.14876,574.515
10.15143,574.515
10.15314,574.515
10.15452,574.515
10.15824,574.515
10.16028,574.515
10.16232,574.515
10.16423,574.515
10.16611,574.515
10.16783,574.515
10.16982,574.515
10.17173,574.515
10.17365,574.515
10.17579,574.515
10.17777,574.515
10.17982,574.5505
10.18165,574.5505
10.18394,574.5505
10.18646,574.5505
10.18838,574.5505
10.19093,574.5505
10.19296,574.5505
10.20729,574.5505
10.20955,574.5505
10.21185,574.5505
10.21424,574.5608
10.21631,574.5608
10.21849,574.5608
10.22008,574.5608
10.22151,574.5608
10.22423,574.5608
10.22642,574.5608
10.22817,574.5608
10.23007,574.5608
10.23167,574.5608
10.23318,574.5608
10.23463,574.5608
10.23682,574.5608
10.23867,574.5608
10.24028,574.5608
10.24567,574.5267
10.24776,574.5267
10.25041,574.5267
10.25239,574.5267
10.25398,574.5267
10.25675,574.5267
10.25851,574.5267
10.26037,574.5267
10.26211,574.5267
10.26383,574.5267
10.26562,574.5267
10.26728,574.5267
10.26868,574.5267
10.26998,574.5267
10.27135,574.5267
10.27314,574.5267
10.27484,574.5267
10.27655,574.5267
10.27875,574.5267
10.28116,574.5379
10.2842,574.5379
10.287,574.5379
10.28916,574.5379
10.29121,574.5379
10.29296,574.5379
10.29461,574.5379
10.29636,574.5379
10.29807,574.5379
10.29988,574.5379
10.30171,574.5379
10.30387,574.5379
10.30573,574.5379
10.30734,574.5379
10.30937,574.5379
10.31116,574.5379
10.31306,574.5261
10.31529,574.5261
10.31804,574.5261
10.31993,574.5261
10.32202,574.5261
10.32471,574.5261
10.3272,574.5261
10.32955,574.5261
10.33219,574.5261
10.33424,574.5261
10.33617,574.5261
10.33824,574.5261
10.34057,574.5261
10.34248,574.5261
10.3443,574.5261
10.34653,574.5287
10.34881,574.5287
10.3509,574.5287
10.35317,574.5287
10.35481,574.5287
10.35638,574.5287
10.3589,574.5287
10.36059,574.5287
10.36216,574.5287
10.36393,574.5287
10.36548,574.5287
10.36735,574.5287
10.36932,574.5287
10.37093,574.5287
10.37239,574.5287
10.37376,574.5287
10.37553,574.5287
10.37739,574.5287
10.37923,574.5287
10.38133,574.62
10.38353,574.62
10.38603,574.62
10.38853,574.62
10.39036,574.62
10.39228,574.62
10.39444,574.62
10.4088,574.62
10.41111,574.62
10.41363,574.6073
10.41624,574.6073
10.41874,574.6073
10.42073,574.6073
10.42248,574.6073
10.42695,574.6073
10.42905,574.6073
10.43105,574.6073
10.43339,574.6073
10.43539,574.6073
10.4374,574.6073
10.43937,574.6073
10.44127,574.6073
10.44332,574.6073
10.44538,574.6073
10.44754,574.6724
10.45075,574.6724
10.45352,574.6724
10.45642,574.6724
10.45903,574.6724
10.46112,574.6724
10.46295,574.6724
10.46487,574.6724
10.46721,574.6724
10.46928,574.6724
10.47137,574.6724
10.47364,574.6724
10.47591,574.6724
10.47798,574.6724
10.48043,574.6689
10.48374,574.6689
10.48713,574.6689
10.48948,574.6689
10.49235,574.6689
10.49445,574.6689
10.49645,574.6689
10.49906,574.6689
10.50113,574.6689
10.50323,574.6689
10.50551,574.6689
10.50775,574.6689
10.51027,574.6689
10.51204,574.6689
10.5142,574.6744
10.5166,574.6744
10.52004,574.6744
10.5235,574.6744
10.52574,574.6744
10.52785,574.6744
10.52994,574.6744
10.53222,574.6744
10.53432,574.6744
10.53644,574.6744
10.53891,574.6744
10.54079,574.6744
10.54299,574.6744
10.54513,574.6744
10.54749,574.6621
10.55077,574.6621
10.55325,574.6621
10.55686,574.6621
10.55968,574.6621
10.56173,574.6621
10.56396,574.6621
10.56603,574.6621
10.56806,574.6621
10.57039,574.6621
10.57244,574.6621
10.57453,574.6621
10.57703,574.6621
10.57951,574.6621
10.58206,574.6714
10.58425,574.6714
10.58689,574.6714
10.5902,574.6714
10.59295,574.6714
10.59501,574.6714
10.61211,574.6714
10.61492,574.6714
10.61701,574.6359
10.61888,574.6359
10.62099,574.6359
10.62279,574.6359
10.62617,574.6359
10.62932,574.6359
10.63118,574.6359
10.6332,574.6359
10.63539,574.6359
10.63738,574.6359
10.64051,574.6359
10.64284,574.6359
10.64514,574.6359
10.64737,574.6359
10.64954,574.64
10.65309,574.64
10.65666,574.64
10.65883,574.64
10.66088,574.64
10.66306,574.64
10.6652,574.64
10.66737,574.64
10.66946,574.64
10.67147,574.64
10.67371,574.64
10.67582,574.64
10.67797,574.64
10.68042,574.6992
10.68364,574.6992
10.68607,574.6992
10.68956,574.6992
10.69197,574.6992
10.69426,574.6992
10.69636,574.6992
10.69833,574.6992
10.70052,574.6992
10.70291,574.6992
10.70516,574.6992
10.70719,574.6992
10.70941,574.6992
10.71168,574.6992
10.71392,574.6992
10.71629,574.6827
10.72018,574.6827
10.72326,574.6827
10.72579,574.6827
10.728,574.6827
10.72991,574.6827
10.73202,574.6827
10.7341,574.6827
10.73638,574.6827
10.73844,574.6827
10.74052,574.6827
10.74282,574.6827
10.74481,574.6827
10.74709,574.6827
10.75033,574.6443
10.75342,574.6443
10.75632,574.6443
10.75888,574.6443
10.76095,574.6443
10.76315,574.6443
10.76585,574.6443
10.76788,574.6443
10.77007,574.6443
10.77226,574.6443
10.77426,574.6443
10.77657,574.6443
10.77878,574.6443
10.78123,574.632
10.78446,574.632
10.78714,574.632
10.78907,574.632
10.79229,574.632
10.79458,574.632
10.7967,574.632
10.81287,574.632
10.81569,574.6227
10.81761,574.6227
10.81986,574.6227
10.82155,574.6227
10.82529,574.6227
10.82727,574.6227
10.82935,574.6227
10.83124,574.6227
10.8342,574.6227
10.83632,574.6227
10.83904,574.6227
10.84093,574.6227
10.84309,574.6227
10.84507,574.6227
10.84741,574.6227
10.84953,574.6146
10.85187,574.6146
10.85456,574.6146
10.85763,574.6146
10.86056,574.6146
10.86257,574.6146
10.86432,574.6146
10.86638,574.6146
10.86863,574.6146
10.87046,574.6146
10.87258,574.6146
10.87458,574.6146
10.87645,574.6146
10.87857,574.6146
10.88096,574.6074
10.88444,574.6074
10.88665,574.6074
10.88898,574.6074
10.89161,574.6074
10.89436,574.6074
10.89643,574.6074
10.89904,574.6074
10.90106,574.6074
10.90327,574.6074
10.9053,574.6074
10.90753,574.6074
10.9097,574.6074
10.91194,574.6074
10.91431,574.6074
10.91684,574.6008
10.92021,574.6008
10.92376,574.6008
10.92657,574.6008
10.92903,574.6008
10.9308,574.6008
10.93285,574.6008
10.93533,574.6008
10.93735,574.6008
10.93972,574.6008
10.94198,574.6008
10.94409,574.6008
10.94629,574.6008
10.94997,574.5947
10.95221,574.5947
10.95478,574.5947
10.95668,574.5947
10.9596,574.5947
10.96149,574.5947
10.96368,574.5947
10.96592,574.5947
10.96794,574.5947
10.97018,574.5947
10.97225,574.5947
10.97443,574.5947
10.9766,574.5947
10.97878,574.5947
10.9811,574.5893
10.98396,574.5893
10.98664,574.5893
10.98879,574.5893
10.99214,574.5893
10.9948,574.5893
10.99697,574.5893
11.01321,574.5893
11.01659,574.5844
11.02055,574.5844
11.02264,574.5844
11.02454,574.5844
11.02619,574.5844
11.02784,574.5844
11.03013,574.5844
11.03339,574.5844
11.03585,574.5844
11.03808,574.5844
11.04087,574.5844
11.04306,574.5844
11.0452,574.5844
11.04737,574.5844
11.05011,574.58
11.05342,574.58
11.05621,574.58
11.05917,574.58
11.06159,574.58
11.0637,574.58
11.06595,574.58
11.06803,574.58
11.07014,574.58
11.07233,574.58
11.0748,574.58
11.07683,574.58
11.07912,574.58
11.08331,574.576
11.0852,574.576
11.08756,574.576
11.09021,574.576
11.09305,574.576
11.09508,574.576
11.09708,574.576
11.09937,574.576
11.10141,574.576
11.10361,574.576
11.10574,574.576
11.1078,574.576
11.10997,574.576
11.11212,574.576
11.11468,574.576
11.11726,574.5723
11.12024,574.5723
11.12308,574.5723
11.12615,574.5723
11.12842,574.5723
11.13058,574.5723
11.13281,574.5723
11.13534,574.5723
11.13739,574.5723
11.13967,574.5723
11.14233,574.5723
11.14456,574.5723
11.14672,574.5723
11.1504,574.569
11.15241,574.569
11.15449,574.569
11.1574,574.569
11.15976,574.569
11.16181,574.569
11.16402,574.569
11.1662,574.569
11.1682,574.569
11.17051,574.569
11.17251,574.569
11.17471,574.569
11.17685,574.569
11.17901,574.569
11.18118,574.569
11.18385,574.566
11.18722,574.566
11.18954,574.566
11.1925,574.566
11.19518,574.566
11.19757,574.566
11.21557,574.5634
11.21851,574.5634
11.2205,574.5634
11.22219,574.5634
11.22387,574.5634
11.22789,574.5634
11.23287,574.5634
11.23495,574.5634
11.2369,574.5634
11.24088,574.5634
11.24295,574.5634
11.24664,574.5634
11.24914,574.5634
11.25144,574.5609
11.25428,574.5609
11.25762,574.5609
11.26105,574.5609
11.26311,574.5609
11.2651,574.5609
11.26718,574.5609
11.2694,574.5609
11.27138,574.5609
11.27354,574.5609
11.27581,574.5609
11.2778,574.5609
11.27999,574.5609
11.28396,574.5587
11.286,574.5587
11.2881,574.5587
11.29088,574.5587
11.29336,574.5587
11.2954,574.5587
11.29761,574.5587
11.29989,574.5587
11.30185,574.5587
11.30393,574.5587
11.30618,574.5587
11.30832,574.5587
11.31033,574.5587
11.31251,574.5587
11.31481,574.5587
11.31744,574.5567
11.32036,574.5567
11.32297,574.5567
11.32626,574.5567
11.32939,574.5567
11.33126,574.5567
11.3335,574.5567
11.33562,574.5567
11.33766,574.5567
11.33995,574.5567
11.34237,574.5567
11.34427,574.5567
11.34636,574.5567
11.35058,574.5549
11.35312,574.5549
11.35639,574.5549
11.35852,574.5549
11.3603,574.5549
11.36275,574.5549
11.36487,574.5549
11.36711,574.5549
11.36937,574.5549
11.37163,574.5549
11.3734,574.5549
11.37615,574.5549
11.37794,574.5549
11.37989,574.5549
11.38228,574.5533
11.38922,574.5533
11.39436,574.5533
11.39664,574.5533
11.39843,574.5533
11.41439,574.5533
11.41697,574.5533
11.41884,574.5518
11.42056,574.5518
11.42267,574.5518
11.42466,574.5518
11.42786,574.5518
11.42995,574.5518
11.43293,574.5518
11.4348,574.5518
11.43694,574.5518
11.43991,574.5518
11.44184,574.5518
11.44442,574.5518
11.44636,574.5518
11.44834,574.5518
11.45055,574.5505
11.45388,574.5505
11.45661,574.5505
11.45901,574.5505
11.46172,574.5505
11.4636,574.5505
11.46555,574.5505
11.46775,574.5505
11.46975,574.5505
11.47171,574.5505
11.47395,574.5505
11.47573,574.5505
11.47772,574.5505
11.47972,574.5505
11.48373,574.5505
11.48593,574.5493
11.48812,574.5493
11.49084,574.5493
11.49296,574.5493
11.49545,574.5493
11.49756,574.5493
11.49984,574.5493
11.50184,574.5493
11.50416,574.5493
11.50616,574.5493
11.50846,574.5493
11.51047,574.5493
11.51254,574.5493
11.51464,574.5493
11.51692,574.5481
11.52046,574.5481
11.5233,574.5481
11.52658,574.5481
11.52948,574.5481
11.53139,574.5481
11.53369,574.5481
11.53604,574.5481
11.53806,574.5481
11.54025,574.5481
11.54217,574.5481
11.54438,574.5481
11.54661,574.5481
11.55064,574.5481
11.55297,574.5472
11.55489,574.5472
11.55725,574.5472
11.55971,574.5472
11.56231,574.5472
11.56432,574.5472
11.56668,574.5472
11.5687,574.5472
11.57075,574.5472
11.57302,574.5472
11.57542,574.5472
11.5779,574.5472
11.57995,574.5472
11.58227,574.5472
11.58486,574.5462
11.58813,574.5462
11.59079,574.5462
11.59357,574.5462
11.59576,574.5462
11.59781,574.5462
11.59974,574.5462
11.617,574.5462
11.61941,574.5455
11.62127,574.5455
11.62329,574.5455
11.62493,574.5455
11.62643,574.5455
